"time","S","R","P","S2","R2","B","OD","OD_noised","u_S","u_R","k","a_S","b","q0","m","v","u_S2","u_R2","k2","x","v2","S_init","R_init","P_init","S2_init","R2_init"
75,1359316.9180625,1.22459186776441,10.731636681658,2.35918449195028e-141,2.11177605879109e-147,1359318.14265437,0.002,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
90,1523936.45129356,1.32055874349778,10.9251920279124,8.74961071998067e-139,7.51048434751821e-145,1523937.7718523,0.003,0.003,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
105,1748380.77770296,1.44590340733634,11.1489606874354,1.3214123887984e-135,1.07395331394112e-141,1748382.22360637,0.003,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
120,2054773.551081,1.60850929303076,11.4146239355536,3.3545686925502e-132,2.59696049078317e-138,2054775.1595903,0.003,0.003,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
135,2473401.84965661,1.81791650156284,11.7389917241616,3.09339225509505e-127,2.18833559751621e-133,2473403.66757311,0.003,0.003,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
150,3045556.6625075,2.08554437626262,12.1465807343467,5.00306662961806e-123,3.35448265847686e-129,3045558.74805188,0.004,0.005,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
165,3827166.0138951,2.42492564693855,12.6737159221524,3.58043702008255e-117,2.14025931318703e-123,3827168.43882075,0.005,0.005,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
180,4893370.5037925,2.85194235244421,13.3753450097808,7.43695332404866e-112,4.17220167451396e-118,4893373.35573486,0.006,0.007,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
195,6344101.23893757,3.38503892004622,14.3367794838868,5.28428445615542e-107,2.77903882848797e-113,6344104.62397649,0.007,0.008,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
210,8310644.48567408,4.04537058214098,15.6949246691362,2.27556832760253e-100,1.06506738672143e-106,8310648.53104466,0.009,0.01,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
225,10962993.6082294,4.85682730736526,17.6788212774994,2.65263297575999e-94,1.11767145516368e-100,10962998.4650567,0.012,0.012,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
240,14517510.9645637,5.84585784603138,20.6918670859491,1.06839530835608e-88,4.16135158244936e-95,14517516.8104215,0.016,0.016,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
255,19244028.5155647,7.04100714999221,25.490257645115,1.39982232318814e-82,5.01211433679109e-89,19244035.5565718,0.02,0.02,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
270,25471008.2539014,8.47207685973754,33.602087508799,1.07487913964918e-76,3.53729834830321e-83,25471016.7259783,0.026,0.026,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
285,33586833.8780333,10.1688309676792,48.4063127941169,1.20490910102064e-70,3.61961845358635e-77,33586844.0468643,0.035,0.035,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
300,44034837.6210034,12.1592021601177,78.2271599281752,1.04962775568943e-64,2.8901332680771e-71,44034849.7802056,0.045,0.044,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
315,57299486.4934003,14.4670158263069,146.427602103471,5.93339914210202e-59,1.49973529950667e-65,57299500.9604161,0.058,0.059,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
330,73881545.4134186,17.1093399449788,329.809388670163,2.59606715106042e-53,6.01957120171488e-60,73881562.5227586,0.075,0.075,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
345,94261250.1924437,20.0936819948443,934.350456845114,6.37697397808886e-48,1.3625065366481e-54,94261270.2861257,0.095,0.096,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
360,118850658.281445,23.415368875857,3499.6901104383,8.92022073627708e-43,1.76225542779727e-49,118850681.696814,0.12,0.12,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
375,147938995.178741,27.0555309536972,18298.1591727517,6.63061016464148e-38,1.2160421172142e-44,147939022.234272,0.149,0.149,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
390,181634850.169912,30.9801377029476,141361.013752134,2.47617554363717e-33,4.23500339159882e-40,181634881.150049,0.183,0.182,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
405,219762414.906099,35.1406042296664,1707615.99981674,4.44663941140761e-29,7.12813860109453e-36,219762450.046703,0.221,0.221,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
420,260474489.127751,39.4796411856911,33847594.7325222,3.0552583877376e-25,4.64153960280643e-32,260474528.607392,0.261,0.261,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
435,258161025.467013,44.0533439887709,978545937.681481,2.20140091967605e-23,3.78558016729022e-30,258161069.520357,0.259,0.259,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
450,34820323.8433266,50.8860974605574,6034775006.63658,2.68617606464485e-24,4.09665118280618e-30,34820374.729424,0.036,0.035,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
465,795216.496342669,62.7248274844754,6771192242.78321,5.01588586449694e-26,4.4213955883511e-30,795279.221170154,0.002,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
480,16485.0267390751,78.6167019819479,6788132459.22322,8.28991662284462e-28,4.77188271013588e-30,16563.643441057,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
495,342.112013973242,98.7793949175712,6788484107.36203,1.36645808632973e-29,5.15015319128816e-30,440.891408890814,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
510,7.10321821851316,124.156967929358,6788491406.56481,2.2522600376179e-31,5.55840943814403e-30,131.260186147871,0.001,0.031,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
525,0.147491469308016,156.060508098937,6788491558.12054,3.71226878330038e-33,5.9990284433308e-30,156.207999568245,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
540,0.00306256324497013,196.163836251696,6788491561.26747,6.11873542593047e-35,6.47457562534448e-30,196.166898814941,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
555,6.35876671994344e-05,246.573253312045,6788491561.33281,1.00877883276478e-36,6.98781976522929e-30,246.573316899713,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
570,1.30436220328804e-06,309.935943745626,6788491561.33417,1.62731887122392e-38,7.5417491430432e-30,309.935945049988,0.001,0.012,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
585,-5.50434979137923e-09,389.578568173343,6788491561.3342,-2.64804279796105e-40,8.13958891000958e-30,389.578568167838,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
600,7.54072335148244e-07,489.681178772677,6788491561.33418,1.21110940287193e-38,8.78481979444844e-30,489.681179526749,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
615,-1.11976268101514e-07,615.496740348133,6788491561.3342,-1.0822516102712e-39,9.48119862936645e-30,615.496740236157,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
630,1.92360817648092e-08,773.625108194508,6788491561.33419,5.13453295767864e-40,1.02327799186587e-29,773.625108213744,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
645,-1.1920849535097e-07,972.358055322034,6788491561.3342,-1.96907077911149e-39,1.10439395198046e-29,972.358055202826,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
660,-1.87569686429412e-08,1222.1132972078,6788491561.33419,1.71872024964428e-39,1.19194003404964e-29,1222.11329718904,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
675,5.34754037470429e-08,1535.97692638782,6788491561.33419,7.34334069763435e-39,1.28642595546115e-29,1535.97692644129,0.001,0.016,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
690,1.27842901196552e-09,1930.38671464549,6788491561.33419,1.33859792906787e-40,1.38840184657424e-29,1930.38671464676,0.001,0.023,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
705,1.76324450802916e-07,2425.98650326284,6788491561.33419,6.19688225142247e-39,1.4984614303033e-29,2425.98650343917,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
720,-2.98731730028567e-07,3048.7028501447,6788491561.3342,-1.01575561637882e-38,1.61724551958085e-29,3048.70284984597,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
735,3.04101025352603e-08,3831.08942880236,6788491561.33419,3.22626333076856e-39,1.74544572133707e-29,3831.08942883277,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
750,1.98262616792315e-08,4814.01635440827,6788491561.33419,7.98002015549745e-40,1.88380845292504e-29,4814.0163544281,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
765,2.29028636055859e-07,6048.77442977654,6788491561.33419,4.7317952748548e-38,2.03313925488703e-29,6048.77443000557,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
780,-1.689023860301e-07,7599.75602855635,6788491561.33419,-6.59799477393578e-38,2.19430763531512e-29,7599.75602838745,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
795,-1.05777213098304e-08,9547.74597757604,6788491561.33419,-3.16982363271095e-39,2.36825196707372e-29,9547.74597756546,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
810,-1.56960721888233e-07,11994.0715884898,6788491561.33419,5.18937948318708e-38,2.55598495687857e-29,11994.0715883329,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
825,4.3458351131809e-07,15065.8350600946,6788491561.33418,-5.98710572876342e-38,2.7585996754846e-29,15065.8350605292,0.001,0.012,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
840,-3.77543258440354e-08,18922.3911051692,6788491561.33419,-2.28436147791873e-39,2.97727583121592e-29,18922.3911051314,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
855,-4.74799675727498e-08,23763.4614757928,6788491561.33419,3.35892208439203e-39,3.21328661431891e-29,23763.4614757453,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
870,-2.00182987604079e-07,29839.2294665473,6788491561.33419,-1.3413691572191e-37,3.46800607200578e-29,29839.2294663471,0.001,0.029,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
885,2.00406607652864e-07,37463.1173509122,6788491561.33418,1.62992516893726e-37,3.74291735108954e-29,37463.1173511126,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
900,7.06962544639928e-09,47027.4002114785,6788491561.33419,5.42321016550204e-39,4.03962105196629e-29,47027.4002114856,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
915,7.52819774120738e-07,59022.8744560372,6788491561.33417,-2.57103270750505e-37,4.35984463316082e-29,59022.87445679,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
930,3.02232131337065e-08,74063.2937284029,6788491561.33418,6.36861876742323e-38,4.70545257435791e-29,74063.2937284331,0.001,0,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
945,-2.93275145234567e-09,92915.5764102432,6788491561.33419,3.2522057212523e-39,5.07845710758784e-29,92915.5764102403,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
960,-2.48330078861027e-09,116537.410403185,6788491561.33419,5.70109021594776e-39,5.48102996493904e-29,116537.410403183,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
975,6.13000120609356e-08,146123.690404451,6788491561.33418,-6.09182368919402e-38,5.91551504411894e-29,146123.690404513,0.001,0.012,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
990,-7.76318203284768e-08,183163.942149967,6788491561.33419,1.31811844621559e-37,6.38444207277106e-29,183163.942149889,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1005,5.5964686294651e-08,229513.04301856,6788491561.33418,-3.29941927250136e-37,6.89054127880786e-29,229513.043018616,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1020,-9.97930479204382e-07,287478.189505416,6788491561.33421,1.02229215549952e-36,7.43675932460698e-29,287478.189504418,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1035,1.08689471481462e-09,359925.465485162,6788491561.33419,1.48384581707098e-37,8.02627644754008e-29,359925.465485163,0.001,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1050,1.36001791158947e-09,450410.399117825,6788491561.33419,6.97340960649757e-39,8.66252503240874e-29,450410.399117826,0.001,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1065,-1.36562127658156e-08,563336.251827306,6788491561.33419,2.78933432182077e-38,9.34920944111937e-29,563336.251827292,0.002,0.001,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1080,-4.33256178567537e-08,704146.563088816,6788491561.33419,-4.39349839162621e-37,1.00903277416003e-28,704146.563088773,0.002,0.004,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1095,-5.05142911897481e-08,879559.450658926,6788491561.33419,-2.71861415998585e-37,1.08901953640381e-28,879559.450658875,0.002,0.018,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1110,-5.63502956381671e-08,1097839.69320089,6788491561.33419,4.91406858499256e-37,1.17534687010154e-28,1097839.69320084,0.002,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1125,3.90462034370859e-08,1369140.73207063,6788491561.33419,2.17193657516525e-37,1.2685174395441e-28,1369140.73207067,0.002,0.002,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1140,3.55354155672528e-09,1705892.99389951,6788491561.33419,2.51975149532568e-38,1.36907371275607e-28,1705892.99389952,0.003,0.003,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
1155,-9.5038914735859e-08,2123267.04362871,6788491561.33419,-3.92284542946198e-37,1.47760113889237e-28,2123267.04362862,0.003,0.003,0.0231168287713081,0.0152571069890633,1e+09,4.14528958871961e-11,20,0.1,0.02,0.5,0.00770560959043602,0.00508570232968777,2e+08,1e-04,50,1e+06,1,10,0,0
